index,location,price,floor,area,is_furnished,rooms
688503474,Сарыарка,180000,3,125.0,полностью,1
688503301,Есильский,150000,6,45.0,полностью,4
679141532,Есильский,400000,3,100.0,полностью,1
683731574,Алматы,280000,10,72.0,частично,2
686879796,Алматы,290000,11,61.0,полностью,2
688502896,Есильский,90000,7,32.0,полностью,2
688500688,Нура,210000,2,41.0,полностью,2
687978924,Сарыарка,150000,2,40.0,полностью,4
688502755,Астана,500000,4,165.0,полностью,1
681256244,Сарыарка,230000,9,67.0,полностью,2
688502631,Есильский,250000,7,43.0,полностью,2
688502293,Сарыарка,140000,7,42.0,полностью,1
688502478,Астана,430000,6,210.0,полностью,1
688502274,Есильский,190000,7,72.0,полностью,1
688502259,Есильский,300000,4,120.0,полностью,4
687486122,Есильский,140000,10,40.0,полностью,2
672752308,Есильский,200000,13,54.0,полностью,1
688501967,Нура,240000,6,42.0,полностью,1
677334034,Есильский,200000,11,60.0,полностью,2
688501551,Есильский,230000,7,60.0,полностью,2
673321066,Астана,150000,3,34.0,полностью,3
688332727,Байконур,180000,7,50.0,полностью,1
682436125,Есильский,160000,10,38.0,полностью,1
688293903,Есильский,450000,6,105.0,полностью,3
688338017,Есильский,250000,5,58.0,полностью,2
688501491,Алматы,160000,10,68.0,полностью,1
688307365,Есильский,300000,5,115.0,полностью,1
685440324,Алматы,700000,7,165.0,полностью,2
683329597,Есильский,600000,9,94.0,полностью,1
686427116,Есильский,1000000,8,144.0,полностью,2
688140358,Есильский,800000,5,132.0,полностью,1
687434010,Есильский,550000,4,135.0,полностью,2
682079378,Есильский,500000,9,65.0,полностью,2
682252551,Есильский,270000,6,50.0,полностью,1
688500832,Есильский,310000,5,120.0,полностью,2
688500802,Есильский,300000,8,49.0,полностью,1
688500445,Алматы,200000,1,50.0,частично,2
684994071,Есильский,230000,3,70.0,полностью,1
684115438,Есильский,250000,5,73.0,полностью,1
688178772,Байконур,500000,3,185.0,полностью,2
688496942,Есильский,160000,14,40.0,полностью,1
688330827,Алматы,230000,8,67.0,частично,1
688499815,Есильский,180000,5,50.0,полностью,2
687473415,Есильский,200000,5,36.0,полностью,3
688497761,Байконур,180000,5,60.0,полностью,3
688499622,Есильский,350000,8,48.0,полностью,3
688499542,Есильский,250000,8,69.0,полностью,4
670936009,Есильский,310000,5,84.0,полностью,3
688499312,Алматы,180000,2,38.0,полностью,4
674244074,Алматы,180000,4,47.0,полностью,2
688498959,Есильский,220000,10,40.0,полностью,1
688498932,Есильский,300000,4,127.0,частично,3
678417391,Сарыарка,200000,8,46.0,полностью,5
675164871,Сарыарка,600000,5,121.0,полностью,2
686837141,Алматы,220000,7,80.0,полностью,4
688228162,Алматы,130000,2,38.0,полностью,1
688498284,Алматы,350000,17,50.0,полностью,4
688498040,Есильский,650000,7,120.0,полностью,3
687221156,Есильский,300000,15,75.0,полностью,2
663994365,Астана,170000,9,35.2,полностью,3
687917902,Нура,1000000,7,150.0,полностью,3
686666415,Сарыарка,299000,7,50.0,полностью,1
688350237,Есильский,300000,6,62.0,полностью,3
687543581,Есильский,300000,6,63.0,полностью,3
685822662,Астана,450000,8,52.0,полностью,2
687228479,Есильский,250000,1,78.0,полностью,1
687489692,Алматы,855000,11,157.0,полностью,1
676035136,Алматы,130000,6,41.7,полностью,1
686156372,Есильский,160000,12,65.0,полностью,3
687531159,Байконур,200000,4,45.0,полностью,2
687422806,Есильский,450000,4,96.0,полностью,1
687240596,Есильский,250000,4,84.7,полностью,1
687989586,Алматы,250000,7,82.1,полностью,5
687988957,Нура,200000,9,48.0,полностью,2
687750725,Есильский,350000,6,80.0,полностью,3
687592602,Нура,250000,4,60.0,полностью,1
687977059,Нура,130000,3,34.0,полностью,1
687978887,Есильский,350000,19,100.0,полностью,1
679287834,Есильский,180000,16,47.0,полностью,2
687456215,Нура,250000,6,56.0,частично,2
688140277,Есильский,300000,5,110.0,частично,1
688098487,Есильский,330000,2,140.0,частично,2
687739892,Сарыарка,250000,7,89.0,частично,1
673864894,Есильский,650000,5,134.0,полностью,3
687486980,Нура,250000,5,66.0,полностью,2
688053168,Алматы,400000,4,142.0,полностью,2
681127124,Алматы,800000,3,115.0,полностью,3
687387144,Алматы,110000,4,25.0,без мебели,4
685344092,Алматы,220000,8,42.0,полностью,3
679049388,Есильский,200000,6,42.0,полностью,4
675538359,Есильский,200000,13,37.0,полностью,3
688143092,Есильский,300000,9,57.0,полностью,4
686370351,Есильский,230000,4,65.0,полностью,2
684699610,Алматы,220000,8,64.0,полностью,1
668014840,Есильский,260000,7,63.4,полностью,3
688138516,Сарыарка,25000,2,25.0,полностью,1
686242840,Есильский,500000,4,84.0,полностью,1
687371418,Есильский,1100000,3,130.0,полностью,3
687426323,Нура,180000,2,45.0,полностью,3
682180288,Есильский,430000,8,57.0,полностью,4
688301406,Байконур,250000,1,80.0,полностью,1
688154288,Есильский,350000,7,50.0,полностью,2
687124068,Есильский,1300000,19,168.0,полностью,1
681395052,Есильский,380000,5,65.0,полностью,1
687956786,Есильский,180000,5,40.0,полностью,2
688318563,Алматы,240000,9,58.0,полностью,2
688309006,Нура,250000,6,85.0,полностью,2
688316993,Есильский,1300000,8,103.0,полностью,2
688139812,Есильский,500000,3,110.0,полностью,1
687101072,Сарыарка,300000,10,83.0,полностью,1
682281052,Алматы,350000,10,74.5,полностью,4
676971395,Есильский,155000,8,40.0,полностью,1
688312875,Алматы,200000,8,60.0,полностью,3
688313317,Есильский,200000,7,110.0,без мебели,2
688310797,Нура,200000,8,54.0,частично,1
679870567,Есильский,350000,5,56.0,полностью,3
687336511,Байконур,200000,4,90.0,частично,2
687641441,Сарыарка,200000,5,64.0,полностью,1
688302774,Есильский,320000,7,98.0,полностью,3
686202073,Есильский,190000,4,50.0,полностью,2
687847245,Есильский,600000,8,109.0,полностью,2
687649396,Алматы,400000,6,170.0,полностью,2
688472754,Есильский,300000,11,127.0,частично,2
688456184,Есильский,1200000,14,115.0,полностью,3
687916880,Есильский,800000,7,140.0,полностью,3
684174160,Есильский,350000,7,110.0,полностью,1
687788039,Есильский,400000,4,120.0,полностью,2
687811379,Есильский,300000,7,90.0,полностью,1
688403899,Сарыарка,300000,1,90.0,полностью,2
688178089,Есильский,380000,7,68.0,полностью,3
687703214,Есильский,250000,5,50.0,полностью,2
688285782,Алматы,250000,2,50.0,полностью,1
688482533,Есильский,280000,7,45.0,полностью,2
687543961,Алматы,200000,1,63.0,полностью,2
688493060,Есильский,220000,9,37.0,частично,1
688493826,Нура,250000,5,85.0,полностью,3
688455648,Есильский,178000,7,38.0,полностью,1
688494328,Нура,180000,4,40.0,полностью,2
687807064,Нура,320000,13,76.0,полностью,3
663626933,Алматы,300000,8,75.0,полностью,3
688382684,Сарыарка,130000,1,37.0,полностью,2
686513260,Алматы,600000,16,106.0,частично,3
688297821,Есильский,180000,4,40.0,частично,2
688466009,Есильский,200000,12,60.0,полностью,4
688227750,Алматы,420000,21,100.0,полностью,3
687647881,Есильский,220000,27,42.0,полностью,1
688491657,Есильский,380000,3,120.8,полностью,1
688369255,Алматы,200000,16,70.0,полностью,1
688472732,Есильский,290000,9,77.0,полностью,1
688402495,Есильский,220000,7,70.0,полностью,2
686471175,Есильский,180000,5,54.0,частично,2
684518953,Есильский,1000000,15,140.0,полностью,2
686543946,Есильский,350000,4,75.0,полностью,2
682393317,Есильский,800000,6,190.0,полностью,1
688358823,Есильский,550000,7,140.0,полностью,3
688448446,Сарыарка,230000,6,90.0,полностью,4
688322857,Есильский,240000,3,60.0,полностью,2
680880195,Есильский,200000,8,35.0,полностью,2
687709945,Есильский,250000,5,44.0,полностью,2
688447795,Есильский,370000,4,72.0,полностью,2
684717263,Алматы,330000,13,106.0,полностью,4
688400480,Сарыарка,500000,5,173.5,полностью,2
669922585,Есильский,250000,5,50.0,полностью,1
687256022,Алматы,300000,6,88.0,полностью,2
688447585,Есильский,220000,9,50.0,полностью,3
685670731,Есильский,400000,5,70.0,полностью,3
688294360,Есильский,250000,7,57.0,полностью,4
688454092,Есильский,190000,4,45.0,полностью,2
688280669,Алматы,350000,5,130.0,полностью,2
687814917,Есильский,350000,7,100.0,полностью,1
688175749,Есильский,200000,12,55.0,полностью,2
688475340,Алматы,200000,9,60.0,полностью,3
687686513,Алматы,300000,7,55.0,полностью,2
688051886,Астана,240000,6,74.0,полностью,2
688299332,Астана,250000,4,72.0,полностью,2
687880421,Алматы,4000000,4,460.0,полностью,4
688319689,Алматы,250000,7,80.0,полностью,4
673007132,Есильский,250000,6,40.0,полностью,1
688480401,Алматы,300000,6,109.0,полностью,3
688478665,Нура,180000,7,40.0,полностью,4
688474997,Есильский,220000,5,70.0,полностью,3
674405435,Есильский,250000,3,95.0,полностью,3
688479295,Есильский,230000,7,66.0,полностью,3
672543450,Есильский,310000,16,110.0,полностью,3
688072654,Есильский,400000,12,50.0,полностью,3
666938799,Алматы,700000,6,220.0,полностью,3
686103815,Есильский,300000,5,60.0,полностью,3
30898472,Есильский,500000,4,130.0,полностью,2
28431252,Алматы,400000,10,110.0,полностью,1
688480966,Есильский,320000,10,70.0,полностью,2
686543779,Алматы,350000,14,50.0,полностью,1
670976581,Есильский,2000000,5,290.0,полностью,3
687977649,Алматы,800000,12,170.0,полностью,3
688478235,Алматы,200000,4,45.0,полностью,3
688208464,Есильский,270000,2,78.0,полностью,3
686426162,Есильский,1200000,7,154.0,полностью,2
682872422,Есильский,280000,6,54.0,полностью,2
686901024,Есильский,250000,4,67.0,полностью,3
682253507,Алматы,400000,9,100.0,полностью,1
688488749,Сарыарка,200000,7,75.0,частично,1
49207110,Алматы,160000,5,38.0,полностью,2
688496860,Алматы,280000,7,54.0,полностью,2
686771548,Есильский,200000,5,42.0,полностью,1
687965435,Нура,200000,3,47.0,полностью,4
688492852,Есильский,250000,4,74.0,частично,3
688494824,Есильский,190000,4,48.0,полностью,1
688131021,Алматы,320000,14,96.0,полностью,2
673345854,Есильский,390000,4,105.0,полностью,3
688496197,Нура,300000,8,56.5,полностью,1
688428715,Нура,160000,11,33.3,полностью,4
688329473,Есильский,480000,8,140.0,частично,2
688192378,Астана,230000,7,77.0,полностью,3
682056288,Есильский,170000,14,39.0,полностью,2
683909928,Есильский,300000,6,55.0,полностью,2
688279145,Есильский,650000,7,150.0,полностью,3
688193698,Астана,260000,6,76.0,полностью,2
687795683,Есильский,250000,8,67.0,полностью,4
688480295,Есильский,180000,7,68.0,полностью,4
682460107,Есильский,1200000,4,180.0,полностью,2
688320452,Есильский,230000,2,45.0,полностью,2
688448487,Есильский,100000,3,30.0,полностью,1
687559131,Астана,320000,7,100.0,полностью,1
680614944,Алматы,400000,9,67.0,полностью,2
688464636,Есильский,180000,18,43.0,полностью,2
688431657,Алматы,550000,3,138.0,полностью,4
677124032,Алматы,400000,14,110.0,полностью,1
688479783,Есильский,150000,16,40.0,полностью,3
687704819,Есильский,800000,7,180.0,полностью,2
688455142,Алматы,165000,7,75.0,полностью,2
682785281,Алматы,170000,8,56.0,полностью,2
687757692,Есильский,700000,1,108.0,полностью,1
684469920,Алматы,200000,4,70.0,полностью,2
688432554,Сарыарка,160000,4,40.0,полностью,3
688231494,Сарыарка,150000,10,50.0,полностью,3
686696336,Алматы,890000,9,170.0,полностью,2
688485766,Астана,250000,3,43.0,полностью,2
687006284,Нура,230000,6,56.4,полностью,2
685364529,Есильский,300000,7,87.0,полностью,2
686987840,Есильский,300000,9,54.0,полностью,2
678116452,Есильский,165000,7,76.0,полностью,2
682456198,Есильский,190000,4,55.0,частично,2
688496448,Есильский,150000,7,45.0,полностью,7
688219532,Есильский,280000,7,113.0,частично,3
688326903,Есильский,260000,7,70.0,полностью,1
668349925,Есильский,210000,8,60.0,полностью,3
665073233,Алматы,405000,13,115.0,полностью,1
687987923,Алматы,200000,5,72.0,полностью,2
687223959,Есильский,175000,3,37.0,частично,3
688326622,Сарыарка,330000,10,100.0,полностью,2
688409469,Есильский,230000,4,60.0,полностью,3
688232761,Есильский,400000,5,110.0,полностью,2
676347212,Алматы,1200000,19,191.0,полностью,4
673552016,Астана,350000,15,85.0,полностью,2
680624156,Байконур,200000,3,57.0,полностью,3
679403411,Алматы,300000,1,132.0,без мебели,3
687251782,Есильский,220000,2,50.0,частично,2
678329773,Есильский,170000,1,51.0,частично,2
680584673,Есильский,380000,5,110.0,полностью,6
671120502,Астана,750000,15,112.0,полностью,4
678375979,Есильский,220000,7,70.0,полностью,2
688494796,Алматы,130000,3,40.0,полностью,3
686043593,Есильский,700000,7,160.0,полностью,4
684415371,Есильский,230000,10,63.0,полностью,2
26512654,Есильский,200000,6,42.0,полностью,2
670577477,Сарыарка,200000,11,42.0,полностью,3
661926238,Сарыарка,320000,18,105.0,полностью,2
688324249,Есильский,300000,9,43.0,полностью,1
684621660,Есильский,800000,10,126.0,полностью,2
687982368,Есильский,190000,3,45.0,полностью,1
685572245,Есильский,300000,17,112.0,без мебели,2
684929089,Алматы,300000,4,69.0,полностью,3
688493131,Алматы,200000,2,66.0,полностью,1
687902512,Алматы,800000,12,221.0,полностью,2
682792121,Есильский,200000,2,56.0,частично,3
688065268,Нура,170000,6,50.0,полностью,2
685284556,Есильский,550000,9,128.0,полностью,1
688323664,Нура,300000,5,66.2,полностью,4
688157200,Нура,250000,4,40.1,частично,2
688469186,Есильский,300000,5,82.0,полностью,1
688492957,Есильский,250000,8,38.0,полностью,2
678635060,Алматы,260000,10,88.1,полностью,4
687906630,Есильский,250000,2,50.0,полностью,2
683657153,Есильский,200000,8,54.0,полностью,2
687756435,Сарыарка,550000,3,183.0,полностью,2
687958502,Есильский,450000,3,70.0,полностью,3
688492417,Есильский,250000,7,45.0,полностью,1
661873074,Алматы,330000,8,48.0,полностью,1
677073284,Есильский,550000,2,120.0,полностью,3
687993580,Есильский,160000,7,47.0,частично,2
687230369,Есильский,200000,6,59.0,без мебели,1
670018037,Алматы,340000,1,100.0,полностью,3
686094974,Есильский,1500000,1,111.0,полностью,3
688491060,Нура,500000,7,77.0,полностью,1
684037450,Сарыарка,350000,7,70.0,полностью,4
660393481,Есильский,180000,3,48.0,полностью,2
688491120,Есильский,230000,11,64.0,полностью,4
56601982,Сарыарка,500000,6,134.0,полностью,2
687351044,Нура,300000,4,160.0,полностью,4
687854307,Есильский,700000,7,140.0,полностью,2
688491030,Алматы,170000,6,60.0,полностью,1
688490978,Алматы,150000,3,45.0,полностью,1
24824620,Есильский,180000,3,40.0,полностью,4
688489269,Есильский,350000,6,60.0,полностью,1
688488636,Есильский,450000,3,80.0,полностью,2
688467679,Есильский,210000,7,34.0,полностью,3
679102452,Есильский,400000,4,85.0,полностью,2
679949830,Сарыарка,280000,13,56.0,полностью,2
688143543,Нура,350000,6,58.0,полностью,2
686755747,Нура,220000,2,65.0,частично,1
688320453,Есильский,300000,6,42.4,полностью,4
687618121,Есильский,350000,15,100.0,полностью,2
687423922,Есильский,250000,7,87.0,полностью,2
683187499,Алматы,190000,2,59.0,полностью,3
687053195,Есильский,300000,6,80.0,полностью,2
682231881,Есильский,500000,12,104.0,полностью,1
687660625,Алматы,230000,2,70.0,полностью,3
686528855,Есильский,250000,7,35.0,полностью,2
687845119,Нура,250000,11,50.0,полностью,3
688221746,Астана,170000,5,56.0,полностью,4
687644504,Алматы,260000,4,87.0,полностью,3
673714223,Есильский,164000,3,36.0,полностью,2
688486762,Есильский,200000,15,42.8,полностью,3
681650575,Есильский,250000,3,41.3,полностью,2
688317174,Есильский,500000,11,124.0,полностью,2
688487091,Алматы,160000,1,40.0,полностью,4
679469615,Сарыарка,70000,7,35.0,полностью,3
688317834,Алматы,230000,1,58.9,полностью,2
675802188,Есильский,200000,10,42.5,полностью,1
683789192,Алматы,200000,6,42.0,полностью,5
687369832,Сарыарка,650000,9,112.0,полностью,2
682024617,Алматы,180000,11,54.0,частично,1
688486557,Есильский,250000,1,75.0,полностью,1
679372244,Есильский,800000,3,140.0,полностью,4
688486445,Есильский,160000,7,60.0,полностью,1
679267337,Есильский,800000,3,140.0,полностью,4
688485716,Сарыарка,150000,7,41.0,полностью,1
688485932,Сарыарка,130000,4,36.0,полностью,3
684186876,Есильский,250000,7,106.0,полностью,2
688082912,Алматы,150000,13,34.0,частично,2
679348154,Есильский,230000,6,59.0,полностью,4
683964529,Алматы,350000,2,70.0,полностью,2
672924424,Есильский,500000,21,75.0,полностью,2
681245612,Есильский,300000,10,44.0,полностью,4
681065259,Есильский,290000,10,42.0,полностью,2
681065379,Сарыарка,300000,4,80.0,полностью,1
687352165,Алматы,180000,5,39.3,полностью,3
688485103,Астана,290000,5,55.0,полностью,1
16615422,Есильский,450000,8,140.0,полностью,2
675568195,Есильский,1200000,13,160.0,полностью,1
681684527,Есильский,180000,5,44.2,полностью,2
688483778,Байконур,250000,7,70.0,полностью,4
688484358,Сарыарка,260000,4,90.0,полностью,2
687459388,Алматы,320000,7,60.0,полностью,2
686701457,Астана,400000,22,55.0,полностью,2
671232352,Есильский,450000,10,80.0,полностью,4
688484141,Сарыарка,170000,5,45.0,полностью,2
688483681,Есильский,270000,3,66.0,полностью,3
688480912,Байконур,200000,1,45.0,полностью,3
687825745,Сарыарка,270000,10,77.0,полностью,2
688483125,Есильский,180000,5,40.0,полностью,2
687188246,Есильский,200000,11,37.8,полностью,1
687256278,Есильский,200000,5,40.0,полностью,2
688228609,Есильский,260000,13,43.0,полностью,4
686516988,Есильский,180000,3,51.0,полностью,3
686796441,Есильский,220000,13,50.0,полностью,3
688482789,Есильский,200000,8,59.0,полностью,2
686940711,Алматы,200000,6,36.0,частично,2
670952469,Есильский,300000,2,68.0,полностью,1
688064237,Сарыарка,300000,3,95.0,частично,2
688168513,Алматы,320000,15,50.6,полностью,2
688482318,Нура,300000,4,70.0,полностью,1
680259855,Есильский,450000,10,100.0,полностью,3
688481829,Нура,220000,5,47.0,полностью,1
688481722,Нура,270000,3,65.0,полностью,2
672659604,Алматы,275000,2,69.0,полностью,2
685627029,Есильский,240000,7,74.0,полностью,2
688403010,Есильский,200000,8,57.0,полностью,3
688312751,Сарыарка,280000,1,72.0,частично,3
683856317,Есильский,700000,11,123.0,полностью,2
680827384,Есильский,260000,11,74.0,полностью,2
57383484,Есильский,400000,24,81.0,полностью,3
688308006,Есильский,180000,7,54.0,полностью,3
682206569,Есильский,200000,6,52.0,полностью,1
683108221,Есильский,240000,3,55.0,полностью,2
684713175,Астана,250000,7,81.2,полностью,1
686879025,Есильский,210000,5,38.0,полностью,2
688078993,Нура,210000,17,39.0,полностью,1
673981996,Есильский,210000,3,63.0,полностью,1
687378459,Алматы,235000,2,55.0,полностью,1
57383454,Есильский,290000,14,47.0,полностью,3
683045926,Есильский,250000,2,59.0,полностью,1
688480426,Алматы,180000,7,70.0,полностью,1
688480389,Есильский,150000,7,40.0,полностью,2
687325204,Сарыарка,650000,7,280.0,полностью,1
663604946,Есильский,320000,7,90.0,полностью,1
676746708,Астана,200000,1,58.1,полностью,4
683445546,Есильский,350000,2,112.0,полностью,2
688479034,Нура,260000,3,101.0,полностью,2
688478850,Алматы,600000,7,148.0,полностью,2
681506099,Есильский,300000,8,50.0,полностью,3
688141330,Астана,3100000,7,190.0,полностью,1
683790510,Есильский,420000,11,105.0,полностью,1
688269929,Алматы,800000,14,150.0,полностью,3
677717656,Есильский,500000,8,180.0,полностью,1
682588877,Есильский,1200000,11,130.0,полностью,2
670056031,Есильский,220000,4,60.0,полностью,2
685649717,Есильский,200000,2,38.0,полностью,3
688478181,Есильский,250000,16,45.0,полностью,2
688477835,Есильский,200000,7,70.0,полностью,2
688476516,Астана,200000,3,42.0,полностью,2
685449044,Астана,400000,3,96.0,полностью,1
679360024,Есильский,250000,11,40.0,полностью,2
688477331,Нура,150000,2,45.0,полностью,3
687633784,Есильский,250000,6,34.0,полностью,4
688476898,Есильский,280000,17,65.0,полностью,1
687351078,Есильский,400000,5,85.0,полностью,4
688439381,Байконур,350000,7,120.6,полностью,3
22569750,Астана,170000,8,35.0,полностью,2
688476792,Есильский,180000,9,52.0,полностью,2
688476588,Есильский,270000,14,80.0,полностью,3
687392788,Алматы,1800000,3,240.0,полностью,2
683406484,Есильский,300000,5,70.0,полностью,2
675094335,Есильский,200000,4,68.0,полностью,2
674858509,Есильский,250000,3,64.0,полностью,2
665497438,Есильский,400000,3,85.0,полностью,1
688475758,Есильский,150000,7,40.0,полностью,1
688475729,Есильский,180000,7,60.0,полностью,1
681032515,Алматы,350000,5,130.6,частично,2
687813371,Нура,700000,8,79.0,полностью,2
672482559,Есильский,155000,2,43.0,полностью,2
680954684,Есильский,150000,2,40.0,частично,2
675881062,Есильский,210000,8,72.0,полностью,1
688461592,Алматы,150000,10,66.0,полностью,2
661590324,Алматы,450000,1,200.0,полностью,3
688475060,Есильский,270000,11,48.0,полностью,2
680723306,Есильский,220000,7,71.0,полностью,2
688474612,Сарыарка,150000,7,40.0,полностью,3
681856277,Сарыарка,220000,2,60.0,полностью,1
681722476,Есильский,300000,5,58.0,полностью,2
688474693,Алматы,270000,3,90.0,полностью,3
686952485,Алматы,300000,8,118.0,частично,2
679935533,Сарыарка,280000,20,58.0,полностью,2
686543606,Астана,170000,18,50.0,полностью,3
682011388,Есильский,250000,9,50.0,полностью,4
687709777,Есильский,350000,9,70.0,полностью,3
687320469,Алматы,200000,6,56.0,полностью,2
679756493,Есильский,200000,3,42.0,полностью,1
687193878,Алматы,230000,11,40.0,полностью,2
687469105,Нура,190000,5,40.0,полностью,2
688473431,Алматы,350000,1,48.0,полностью,1
679812085,Есильский,300000,3,87.0,полностью,1
688068789,Есильский,330000,2,82.0,полностью,2
688473023,Есильский,170000,4,80.0,без мебели,2
679915329,Сарыарка,170000,6,51.0,полностью,1
678369382,Есильский,200000,5,45.0,полностью,2
29139548,Алматы,330000,1,67.0,полностью,2
681180607,Есильский,150000,8,37.0,полностью,1
688137269,Есильский,1000000,20,120.0,частично,5
687580825,Астана,250000,7,52.3,полностью,3
684336666,Сарыарка,200000,2,38.0,частично,3
678323931,Есильский,230000,9,57.0,полностью,3
688472025,Сарыарка,120000,1,36.0,без мебели,2
678783106,Есильский,320000,33,90.0,полностью,3
684474825,Байконур,850000,10,200.0,полностью,2
688471686,Астана,145000,5,35.0,полностью,2
677209530,Алматы,120000,1,40.0,полностью,3
688470370,Алматы,600000,16,77.0,полностью,4
681867799,Есильский,200000,12,42.0,полностью,4
688301776,Есильский,230000,10,48.0,полностью,4
688471133,Алматы,220000,8,64.0,полностью,2
688471125,Алматы,200000,3,63.0,полностью,1
687998341,Алматы,190000,2,54.0,полностью,1
684765756,Есильский,450000,5,143.0,полностью,2
670814641,Алматы,450000,18,70.0,полностью,1
688326982,Есильский,350000,4,64.4,полностью,3
674197948,Байконур,700000,5,111.0,полностью,2
672816225,Есильский,150000,2,20.0,полностью,1
688067549,Есильский,140000,3,47.0,частично,1
688290407,Сарыарка,230000,4,77.0,полностью,2
666465747,Есильский,220000,4,68.0,полностью,3
681203952,Алматы,220000,22,60.0,полностью,3
688470800,Сарыарка,150000,7,38.0,частично,1
688135638,Есильский,380000,7,90.0,полностью,2
687698241,Нура,220000,2,57.0,полностью,2
687966832,Есильский,160000,1,45.0,полностью,4
687966767,Алматы,350000,2,68.0,полностью,2
681404499,Есильский,170000,8,45.0,полностью,2
686277786,Есильский,250000,8,53.0,полностью,2
687901159,Алматы,210000,5,45.3,полностью,2
686360053,Есильский,200000,2,50.0,полностью,1
687902667,Алматы,250000,3,76.0,полностью,2
685615380,Алматы,255000,5,58.0,полностью,3
687545947,Алматы,350000,3,160.0,частично,2
680700094,Есильский,450000,5,56.0,полностью,1
687590983,Сарыарка,250000,3,65.0,частично,1
687973177,Есильский,165000,2,40.0,полностью,2
687930867,Нура,250000,3,39.0,полностью,2
688133019,Есильский,250000,7,43.0,полностью,4
687096977,Есильский,220000,2,85.0,без мебели,2
687784607,Алматы,250000,3,65.0,полностью,2
672192704,Есильский,290000,6,69.0,полностью,1
688122786,Есильский,180000,5,38.0,полностью,3
685287083,Сарыарка,230000,6,40.0,полностью,2
688116292,Есильский,320000,7,94.5,полностью,3
687260839,Алматы,500000,3,150.0,полностью,3
681749935,Есильский,200000,5,71.0,частично,2
688285420,Алматы,300000,6,109.0,полностью,2
688289452,Есильский,200000,5,54.0,полностью,2
683393235,Алматы,250000,6,78.0,полностью,2
688128907,Алматы,180000,4,38.0,полностью,2
673732029,Есильский,600000,3,180.0,полностью,1
688136657,Есильский,280000,5,44.0,полностью,1
687626667,Есильский,250000,9,65.6,полностью,1
677976631,Есильский,250000,4,48.0,полностью,1
688133376,Есильский,200000,7,40.0,полностью,3
688295612,Алматы,150000,4,38.0,полностью,2
672108777,Есильский,550000,16,97.0,полностью,3
679689051,Сарыарка,80000,7,35.0,полностью,1
687797290,Есильский,200000,10,56.2,полностью,2
688290205,Есильский,250000,15,56.0,полностью,1
54729413,Есильский,755000,6,79.7,полностью,3
688051792,Есильский,280000,2,40.0,полностью,2
686266076,Алматы,400000,12,55.0,полностью,1
670733622,Есильский,220000,2,54.0,полностью,2
688209254,Есильский,300000,7,40.0,полностью,2
686997677,Сарыарка,350000,13,53.0,полностью,5
688273799,Есильский,250000,6,54.0,полностью,1
679251145,Есильский,400000,13,95.0,полностью,1
687721521,Есильский,240000,6,40.0,полностью,3
687791728,Есильский,300000,18,45.0,полностью,1
683893436,Есильский,420000,7,110.0,полностью,2
688205441,Есильский,350000,15,44.0,полностью,2
26615802,Алматы,1200000,8,213.0,полностью,3
688219771,Есильский,900000,10,170.0,полностью,2
688460502,Астана,250000,15,60.0,без мебели,4
669235452,Алматы,600000,9,160.0,полностью,2
688456513,Алматы,160000,10,47.0,частично,2
688450820,Есильский,200000,18,52.0,полностью,3
682057213,Есильский,200000,13,60.0,полностью,1
686417328,Есильский,180000,7,40.0,полностью,1
682742420,Есильский,200000,7,60.0,полностью,3
688212536,Есильский,250000,1,73.0,полностью,2
682489322,Сарыарка,170000,4,65.0,полностью,2
666536409,Есильский,300000,9,100.0,полностью,3
688404644,Есильский,250000,5,65.0,полностью,2
688426949,Есильский,200000,7,70.0,полностью,1
688427820,Есильский,900000,7,85.0,полностью,3
671444278,Алматы,400000,4,125.0,полностью,1
688463273,Есильский,180000,5,60.0,полностью,1
688215767,Алматы,160000,6,43.0,полностью,1
680387823,Есильский,450000,17,97.0,полностью,1
688443805,Алматы,250000,2,85.0,полностью,3
687954658,Алматы,1500000,27,216.0,полностью,2
688421511,Есильский,600000,5,120.0,полностью,4
687955197,Алматы,500000,28,80.0,полностью,2
688451763,Есильский,700000,6,150.0,полностью,3
673254198,Есильский,900000,17,110.0,полностью,1
687951306,Есильский,270000,5,63.0,полностью,1
688308627,Есильский,450000,5,70.0,полностью,1
684946941,Сарыарка,180000,2,63.0,полностью,3
688301003,Сарыарка,210000,1,50.0,полностью,2
688371700,Сарыарка,180000,7,40.0,полностью,2
688436900,Алматы,150000,2,46.0,полностью,1
687779376,Сарыарка,600000,7,110.0,полностью,1
687977619,Нура,260000,2,45.0,полностью,2
688456074,Алматы,210000,2,46.0,полностью,4
680238916,Алматы,300000,18,80.0,полностью,3
679489069,Алматы,450000,20,110.0,полностью,4
688454442,Алматы,350000,21,55.0,частично,2
687044855,Астана,250000,7,52.3,полностью,2
687899303,Астана,950000,13,200.0,полностью,1
688449019,Сарыарка,140000,12,44.0,полностью,3
688457945,Есильский,210000,8,44.0,полностью,2
688268045,Нура,220000,2,52.0,частично,2
688205893,Есильский,500000,4,110.0,полностью,2
677230187,Есильский,160000,13,38.0,полностью,1
687700007,Алматы,380000,14,95.0,полностью,1
688463137,Есильский,210000,10,40.0,полностью,2
685888959,Есильский,210000,8,43.0,полностью,1
688343488,Есильский,210000,4,79.0,полностью,2
687887045,Алматы,500000,17,130.0,полностью,2
